One,Two,Three,Four,Key
119.3608522,814.9090909,8964,71.712,z
119.3741678,815,8965,71.72,f
119.3874834,815.0909091,8966,71.728,g
119.4007989,815.1818182,8967,71.736,v
119.4141145,815.2727273,8968,71.744,b
119.4274301,815.3636364,8969,71.752,n
119.4407457,815.4545455,8970,71.76,m
119.4540613,815.5454545,8971,71.768,a
119.4673768,815.6363636,8972,71.776,b
119.4806924,815.7272727,8973,71.784,f
119.494008,815.8181818,8974,71.792,q
119.5073236,815.9090909,8975,71.8,w
119.5206391,816,8976,71.808,e
119.5339547,816.0909091,8977,71.816,r
119.5472703,816.1818182,8978,71.824,t
119.5605859,816.2727273,8979,71.832,y
119.5739015,816.3636364,8980,71.84,u
119.587217,816.4545455,8981,71.848,i
119.6005326,816.5454545,8982,71.856,o
119.6138482,816.6363636,8983,71.864,p
119.6271638,816.7272727,8984,71.872,a
119.6404794,816.8181818,8985,71.88,s
119.6537949,816.9090909,8986,71.888,d
119.6671105,817,8987,71.896,f
119.6804261,817.0909091,8988,71.904,g
119.6937417,817.1818182,8989,71.912,h
119.7070573,817.2727273,8990,71.92,j
119.7203728,817.3636364,8991,71.928,k
119.7336884,817.4545455,8992,71.936,l
119.747004,817.5454545,8993,71.944,z
119.7603196,817.6363636,8994,71.952,x
119.7736352,817.7272727,8995,71.96,c
119.7869507,817.8181818,8996,71.968,v
119.8002663,817.9090909,8997,71.976,b
119.8135819,818,8998,71.984,n
119.8268975,818.0909091,8999,71.992,m
119.840213,818.1818182,9000,72,j
119.8535286,818.2727273,9001,72.008,k
119.8668442,818.3636364,9002,72.016,l
119.8801598,818.4545455,9003,72.024,z
119.8934754,818.5454545,9004,72.032,f
119.9067909,818.6363636,9005,72.04,g
119.9201065,818.7272727,9006,72.048,v
119.9334221,818.8181818,9007,72.056,b
119.9467377,818.9090909,9008,72.064,n
119.9600533,819,9009,72.072,m
119.9733688,819.0909091,9010,72.08,a
119.9866844,819.1818182,9011,72.088,b
120,819.2727273,9012,72.096,f
120.0133156,819.3636364,9013,72.104,q
120.0266312,819.4545455,9014,72.112,w
120.0399467,819.5454545,9015,72.12,e
120.0532623,819.6363636,9016,72.128,r
120.0665779,819.7272727,9017,72.136,t
120.0798935,819.8181818,9018,72.144,y
120.0932091,819.9090909,9019,72.152,u
120.1065246,820,9020,72.16,i
120.1198402,820.0909091,9021,72.168,o
120.1331558,820.1818182,9022,72.176,p
120.1464714,820.2727273,9023,72.184,a
120.159787,820.3636364,9024,72.192,s
120.1731025,820.4545455,9025,72.2,d
120.1864181,820.5454545,9026,72.208,f
120.1997337,820.6363636,9027,72.216,g
120.2130493,820.7272727,9028,72.224,h
120.2263648,820.8181818,9029,72.232,j
120.2396804,820.9090909,9030,72.24,k
120.252996,821,9031,72.248,l
120.2663116,821.0909091,9032,72.256,z
120.2796272,821.1818182,9033,72.264,x
120.2929427,821.2727273,9034,72.272,c
120.3062583,821.3636364,9035,72.28,v
120.3195739,821.4545455,9036,72.288,b
120.3328895,821.5454545,9037,72.296,n
120.3462051,821.6363636,9038,72.304,m
120.3595206,821.7272727,9039,72.312,j
120.3728362,821.8181818,9040,72.32,k
120.3861518,821.9090909,9041,72.328,l
120.3994674,822,9042,72.336,z
120.412783,822.0909091,9043,72.344,f
120.4260985,822.1818182,9044,72.352,g
120.4394141,822.2727273,9045,72.36,v
120.4527297,822.3636364,9046,72.368,b
120.4660453,822.4545455,9047,72.376,n
120.4793609,822.5454545,9048,72.384,m
120.4926764,822.6363636,9049,72.392,a
120.505992,822.7272727,9050,72.4,b
120.5193076,822.8181818,9051,72.408,f
120.5326232,822.9090909,9052,72.416,q
120.5459387,823,9053,72.424,w
120.5592543,823.0909091,9054,72.432,e
120.5725699,823.1818182,9055,72.44,r
120.5858855,823.2727273,9056,72.448,t
120.5992011,823.3636364,9057,72.456,y
120.6125166,823.4545455,9058,72.464,u
120.6258322,823.5454545,9059,72.472,i
120.6391478,823.6363636,9060,72.48,o
120.6524634,823.7272727,9061,72.488,p
120.665779,823.8181818,9062,72.496,a
120.6790945,823.9090909,9063,72.504,s
120.6924101,824,9064,72.512,d
120.7057257,824.0909091,9065,72.52,f
120.7190413,824.1818182,9066,72.528,g
120.7323569,824.2727273,9067,72.536,h
120.7456724,824.3636364,9068,72.544,j
120.758988,824.4545455,9069,72.552,k
120.7723036,824.5454545,9070,72.56,l
120.7856192,824.6363636,9071,72.568,z
120.7989348,824.7272727,9072,72.576,x
120.8122503,824.8181818,9073,72.584,c
120.8255659,824.9090909,9074,72.592,v
120.8388815,825,9075,72.6,b
120.8521971,825.0909091,9076,72.608,n
120.8655126,825.1818182,9077,72.616,m
120.8788282,825.2727273,9078,72.624,j
120.8921438,825.3636364,9079,72.632,k
120.9054594,825.4545455,9080,72.64,l
120.918775,825.5454545,9081,72.648,z
120.9320905,825.6363636,9082,72.656,f
120.9454061,825.7272727,9083,72.664,g
120.9587217,825.8181818,9084,72.672,v
120.9720373,825.9090909,9085,72.68,b
120.9853529,826,9086,72.688,n
120.9986684,826.0909091,9087,72.696,m
121.011984,826.1818182,9088,72.704,a
121.0252996,826.2727273,9089,72.712,b
121.0386152,826.3636364,9090,72.72,f
121.0519308,826.4545455,9091,72.728,q
121.0652463,826.5454545,9092,72.736,w
121.0785619,826.6363636,9093,72.744,e
121.0918775,826.7272727,9094,72.752,r
121.1051931,826.8181818,9095,72.76,t
121.1185087,826.9090909,9096,72.768,y
121.1318242,827,9097,72.776,u
121.1451398,827.0909091,9098,72.784,i
121.1584554,827.1818182,9099,72.792,o
121.171771,827.2727273,9100,72.8,p
121.1850866,827.3636364,9101,72.808,a
121.1984021,827.4545455,9102,72.816,s
121.2117177,827.5454545,9103,72.824,d
121.2250333,827.6363636,9104,72.832,f
121.2383489,827.7272727,9105,72.84,g
121.2516644,827.8181818,9106,72.848,h
121.26498,827.9090909,9107,72.856,j
121.2782956,828,9108,72.864,k
121.2916112,828.0909091,9109,72.872,l
121.3049268,828.1818182,9110,72.88,z
121.3182423,828.2727273,9111,72.888,x
121.3315579,828.3636364,9112,72.896,c
121.3448735,828.4545455,9113,72.904,v
121.3581891,828.5454545,9114,72.912,b
121.3715047,828.6363636,9115,72.92,n
121.3848202,828.7272727,9116,72.928,m
121.3981358,828.8181818,9117,72.936,j
121.4114514,828.9090909,9118,72.944,k
121.424767,829,9119,72.952,l
121.4380826,829.0909091,9120,72.96,z
121.4513981,829.1818182,9121,72.968,f
121.4647137,829.2727273,9122,72.976,g
121.4780293,829.3636364,9123,72.984,v
121.4913449,829.4545455,9124,72.992,b
121.5046605,829.5454545,9125,73,n
121.517976,829.6363636,9126,73.008,m
121.5312916,829.7272727,9127,73.016,a
121.5446072,829.8181818,9128,73.024,b
121.5579228,829.9090909,9129,73.032,f
121.5712383,830,9130,73.04,q
121.5845539,830.0909091,9131,73.048,w
121.5978695,830.1818182,9132,73.056,e
121.6111851,830.2727273,9133,73.064,r
121.6245007,830.3636364,9134,73.072,t
121.6378162,830.4545455,9135,73.08,y
121.6511318,830.5454545,9136,73.088,u
121.6644474,830.6363636,9137,73.096,i
121.677763,830.7272727,9138,73.104,o
121.6910786,830.8181818,9139,73.112,p
121.7043941,830.9090909,9140,73.12,a
121.7177097,831,9141,73.128,s
121.7310253,831.0909091,9142,73.136,d
121.7443409,831.1818182,9143,73.144,f
121.7576565,831.2727273,9144,73.152,g
121.770972,831.3636364,9145,73.16,h
121.7842876,831.4545455,9146,73.168,j
121.7976032,831.5454545,9147,73.176,k
121.8109188,831.6363636,9148,73.184,l
121.8242344,831.7272727,9149,73.192,z
121.8375499,831.8181818,9150,73.2,x
121.8508655,831.9090909,9151,73.208,c
121.8641811,832,9152,73.216,v
121.8774967,832.0909091,9153,73.224,b
121.8908123,832.1818182,9154,73.232,n
121.9041278,832.2727273,9155,73.24,m
121.9174434,832.3636364,9156,73.248,j
121.930759,832.4545455,9157,73.256,k
121.9440746,832.5454545,9158,73.264,l
121.9573901,832.6363636,9159,73.272,z
121.9707057,832.7272727,9160,73.28,f
121.9840213,832.8181818,9161,73.288,g
121.9973369,832.9090909,9162,73.296,v
122.0106525,833,9163,73.304,b
122.023968,833.0909091,9164,73.312,n
122.0372836,833.1818182,9165,73.32,m
122.0505992,833.2727273,9166,73.328,a
122.0639148,833.3636364,9167,73.336,b
122.0772304,833.4545455,9168,73.344,f
122.0905459,833.5454545,9169,73.352,q
122.1038615,833.6363636,9170,73.36,w
122.1171771,833.7272727,9171,73.368,e
122.1304927,833.8181818,9172,73.376,r
122.1438083,833.9090909,9173,73.384,t
122.1571238,834,9174,73.392,y
122.1704394,834.0909091,9175,73.4,u
122.183755,834.1818182,9176,73.408,i
122.1970706,834.2727273,9177,73.416,o
122.2103862,834.3636364,9178,73.424,p
122.2237017,834.4545455,9179,73.432,a
122.2370173,834.5454545,9180,73.44,s
122.2503329,834.6363636,9181,73.448,d
122.2636485,834.7272727,9182,73.456,f
122.276964,834.8181818,9183,73.464,g
122.2902796,834.9090909,9184,73.472,h
122.3035952,835,9185,73.48,j
122.3169108,835.0909091,9186,73.488,k
122.3302264,835.1818182,9187,73.496,l
122.3435419,835.2727273,9188,73.504,z
122.3568575,835.3636364,9189,73.512,x
122.3701731,835.4545455,9190,73.52,c
122.3834887,835.5454545,9191,73.528,v
122.3968043,835.6363636,9192,73.536,b
122.4101198,835.7272727,9193,73.544,n
122.4234354,835.8181818,9194,73.552,m
122.436751,835.9090909,9195,73.56,j
122.4500666,836,9196,73.568,k
122.4633822,836.0909091,9197,73.576,l
122.4766977,836.1818182,9198,73.584,z
122.4900133,836.2727273,9199,73.592,f
122.5033289,836.3636364,9200,73.6,g
122.5166445,836.4545455,9201,73.608,v
122.5299601,836.5454545,9202,73.616,b
122.5432756,836.6363636,9203,73.624,n
122.5565912,836.7272727,9204,73.632,m
122.5699068,836.8181818,9205,73.64,a
122.5832224,836.9090909,9206,73.648,b
122.5965379,837,9207,73.656,f
122.6098535,837.0909091,9208,73.664,q
122.6231691,837.1818182,9209,73.672,w
122.6364847,837.2727273,9210,73.68,e
122.6498003,837.3636364,9211,73.688,r
122.6631158,837.4545455,9212,73.696,t
122.6764314,837.5454545,9213,73.704,y
122.689747,837.6363636,9214,73.712,u
122.7030626,837.7272727,9215,73.72,i
122.7163782,837.8181818,9216,73.728,o
122.7296937,837.9090909,9217,73.736,p
122.7430093,838,9218,73.744,a
122.7563249,838.0909091,9219,73.752,s
122.7696405,838.1818182,9220,73.76,d
122.7829561,838.2727273,9221,73.768,f
122.7962716,838.3636364,9222,73.776,g
122.8095872,838.4545455,9223,73.784,h
122.8229028,838.5454545,9224,73.792,j
122.8362184,838.6363636,9225,73.8,k
122.849534,838.7272727,9226,73.808,l
122.8628495,838.8181818,9227,73.816,z
122.8761651,838.9090909,9228,73.824,x
122.8894807,839,9229,73.832,c
122.9027963,839.0909091,9230,73.84,v
122.9161119,839.1818182,9231,73.848,b
122.9294274,839.2727273,9232,73.856,n
122.942743,839.3636364,9233,73.864,m
122.9560586,839.4545455,9234,73.872,j
122.9693742,839.5454545,9235,73.88,k
122.9826897,839.6363636,9236,73.888,l
122.9960053,839.7272727,9237,73.896,z
123.0093209,839.8181818,9238,73.904,f
123.0226365,839.9090909,9239,73.912,g
123.0359521,840,9240,73.92,v
123.0492676,840.0909091,9241,73.928,b
123.0625832,840.1818182,9242,73.936,n
123.0758988,840.2727273,9243,73.944,m
123.0892144,840.3636364,9244,73.952,a
123.10253,840.4545455,9245,73.96,b
123.1158455,840.5454545,9246,73.968,f
123.1291611,840.6363636,9247,73.976,q
123.1424767,840.7272727,9248,73.984,w
123.1557923,840.8181818,9249,73.992,e
123.1691079,840.9090909,9250,74,r
123.1824234,841,9251,74.008,t
123.195739,841.0909091,9252,74.016,y
123.2090546,841.1818182,9253,74.024,u
123.2223702,841.2727273,9254,74.032,i
123.2356858,841.3636364,9255,74.04,o
123.2490013,841.4545455,9256,74.048,p
123.2623169,841.5454545,9257,74.056,a
123.2756325,841.6363636,9258,74.064,s
123.2889481,841.7272727,9259,74.072,d
123.3022636,841.8181818,9260,74.08,f
123.3155792,841.9090909,9261,74.088,g
123.3288948,842,9262,74.096,h
123.3422104,842.0909091,9263,74.104,j
123.355526,842.1818182,9264,74.112,k
123.3688415,842.2727273,9265,74.12,l
123.3821571,842.3636364,9266,74.128,z
123.3954727,842.4545455,9267,74.136,x
123.4087883,842.5454545,9268,74.144,c
123.4221039,842.6363636,9269,74.152,v
123.4354194,842.7272727,9270,74.16,b
123.448735,842.8181818,9271,74.168,n
123.4620506,842.9090909,9272,74.176,m
123.4753662,843,9273,74.184,j
123.4886818,843.0909091,9274,74.192,k
123.5019973,843.1818182,9275,74.2,l
123.5153129,843.2727273,9276,74.208,z
123.5286285,843.3636364,9277,74.216,f
123.5419441,843.4545455,9278,74.224,g
123.5552597,843.5454545,9279,74.232,v
123.5685752,843.6363636,9280,74.24,b
123.5818908,843.7272727,9281,74.248,n
123.5952064,843.8181818,9282,74.256,m
123.608522,843.9090909,9283,74.264,a
123.6218375,844,9284,74.272,b
123.6351531,844.0909091,9285,74.28,f
123.6484687,844.1818182,9286,74.288,q
123.6617843,844.2727273,9287,74.296,w
123.6750999,844.3636364,9288,74.304,e
123.6884154,844.4545455,9289,74.312,r
123.701731,844.5454545,9290,74.32,t
123.7150466,844.6363636,9291,74.328,y
123.7283622,844.7272727,9292,74.336,u
123.7416778,844.8181818,9293,74.344,i
123.7549933,844.9090909,9294,74.352,o
123.7683089,845,9295,74.36,p
123.7816245,845.0909091,9296,74.368,a
123.7949401,845.1818182,9297,74.376,s
123.8082557,845.2727273,9298,74.384,d
123.8215712,845.3636364,9299,74.392,f
123.8348868,845.4545455,9300,74.4,g
123.8482024,845.5454545,9301,74.408,h
123.861518,845.6363636,9302,74.416,j
123.8748336,845.7272727,9303,74.424,k
123.8881491,845.8181818,9304,74.432,l
123.9014647,845.9090909,9305,74.44,z
123.9147803,846,9306,74.448,x
123.9280959,846.0909091,9307,74.456,c
123.9414115,846.1818182,9308,74.464,v
123.954727,846.2727273,9309,74.472,b
123.9680426,846.3636364,9310,74.48,n
123.9813582,846.4545455,9311,74.488,m
123.9946738,846.5454545,9312,74.496,j
124.0079893,846.6363636,9313,74.504,k
124.0213049,846.7272727,9314,74.512,l
124.0346205,846.8181818,9315,74.52,z
124.0479361,846.9090909,9316,74.528,f
124.0612517,847,9317,74.536,g
124.0745672,847.0909091,9318,74.544,v
124.0878828,847.1818182,9319,74.552,b
124.1011984,847.2727273,9320,74.56,n
124.114514,847.3636364,9321,74.568,m
124.1278296,847.4545455,9322,74.576,a
124.1411451,847.5454545,9323,74.584,b
124.1544607,847.6363636,9324,74.592,f
124.1677763,847.7272727,9325,74.6,q
124.1810919,847.8181818,9326,74.608,w
124.1944075,847.9090909,9327,74.616,e
124.207723,848,9328,74.624,r
124.2210386,848.0909091,9329,74.632,t
124.2343542,848.1818182,9330,74.64,y
124.2476698,848.2727273,9331,74.648,u
124.2609854,848.3636364,9332,74.656,i
124.2743009,848.4545455,9333,74.664,o
124.2876165,848.5454545,9334,74.672,p
124.3009321,848.6363636,9335,74.68,a
124.3142477,848.7272727,9336,74.688,s
124.3275632,848.8181818,9337,74.696,d
124.3408788,848.9090909,9338,74.704,f
124.3541944,849,9339,74.712,g
124.36751,849.0909091,9340,74.72,h
124.3808256,849.1818182,9341,74.728,j
124.3941411,849.2727273,9342,74.736,k
124.4074567,849.3636364,9343,74.744,l
124.4207723,849.4545455,9344,74.752,z
124.4340879,849.5454545,9345,74.76,x
124.4474035,849.6363636,9346,74.768,c
124.460719,849.7272727,9347,74.776,v
124.4740346,849.8181818,9348,74.784,b
124.4873502,849.9090909,9349,74.792,n
124.5006658,850,9350,74.8,m
124.5139814,850.0909091,9351,74.808,j
124.5272969,850.1818182,9352,74.816,k
124.5406125,850.2727273,9353,74.824,l
124.5539281,850.3636364,9354,74.832,z
124.5672437,850.4545455,9355,74.84,f
124.5805593,850.5454545,9356,74.848,g
124.5938748,850.6363636,9357,74.856,v
124.6071904,850.7272727,9358,74.864,b
124.620506,850.8181818,9359,74.872,n
124.6338216,850.9090909,9360,74.88,m
124.6471372,851,9361,74.888,a
124.6604527,851.0909091,9362,74.896,b
124.6737683,851.1818182,9363,74.904,f
124.6870839,851.2727273,9364,74.912,q
124.7003995,851.3636364,9365,74.92,w
124.713715,851.4545455,9366,74.928,e
124.7270306,851.5454545,9367,74.936,r
124.7403462,851.6363636,9368,74.944,t
124.7536618,851.7272727,9369,74.952,y
124.7669774,851.8181818,9370,74.96,u
124.7802929,851.9090909,9371,74.968,i
124.7936085,852,9372,74.976,o
124.8069241,852.0909091,9373,74.984,p
124.8202397,852.1818182,9374,74.992,a
124.8335553,852.2727273,9375,75,s
124.8468708,852.3636364,9376,75.008,d
124.8601864,852.4545455,9377,75.016,f
124.873502,852.5454545,9378,75.024,g
124.8868176,852.6363636,9379,75.032,h
124.9001332,852.7272727,9380,75.04,j
124.9134487,852.8181818,9381,75.048,k
124.9267643,852.9090909,9382,75.056,l
124.9400799,853,9383,75.064,z
124.9533955,853.0909091,9384,75.072,x
124.9667111,853.1818182,9385,75.08,c
124.9800266,853.2727273,9386,75.088,v
124.9933422,853.3636364,9387,75.096,b
125.0066578,853.4545455,9388,75.104,n
125.0199734,853.5454545,9389,75.112,m
125.0332889,853.6363636,9390,75.12,j
125.0466045,853.7272727,9391,75.128,k
125.0599201,853.8181818,9392,75.136,l
125.0732357,853.9090909,9393,75.144,z
125.0865513,854,9394,75.152,f
125.0998668,854.0909091,9395,75.16,g
125.1131824,854.1818182,9396,75.168,v
125.126498,854.2727273,9397,75.176,b
125.1398136,854.3636364,9398,75.184,n
125.1531292,854.4545455,9399,75.192,m
125.1664447,854.5454545,9400,75.2,a
125.1797603,854.6363636,9401,75.208,b
125.1930759,854.7272727,9402,75.216,f
125.2063915,854.8181818,9403,75.224,q
125.2197071,854.9090909,9404,75.232,w
125.2330226,855,9405,75.24,e
125.2463382,855.0909091,9406,75.248,r
125.2596538,855.1818182,9407,75.256,t
125.2729694,855.2727273,9408,75.264,y
125.286285,855.3636364,9409,75.272,u
125.2996005,855.4545455,9410,75.28,i
125.3129161,855.5454545,9411,75.288,o
125.3262317,855.6363636,9412,75.296,p
125.3395473,855.7272727,9413,75.304,a
125.3528628,855.8181818,9414,75.312,s
125.3661784,855.9090909,9415,75.32,d
125.379494,856,9416,75.328,f
125.3928096,856.0909091,9417,75.336,g
125.4061252,856.1818182,9418,75.344,h
125.4194407,856.2727273,9419,75.352,j
125.4327563,856.3636364,9420,75.36,k
125.4460719,856.4545455,9421,75.368,l
125.4593875,856.5454545,9422,75.376,z
125.4727031,856.6363636,9423,75.384,x
125.4860186,856.7272727,9424,75.392,c
125.4993342,856.8181818,9425,75.4,v
125.5126498,856.9090909,9426,75.408,b
125.5259654,857,9427,75.416,n
125.539281,857.0909091,9428,75.424,m
125.5525965,857.1818182,9429,75.432,j
125.5659121,857.2727273,9430,75.44,k
125.5792277,857.3636364,9431,75.448,l
125.5925433,857.4545455,9432,75.456,z
125.6058589,857.5454545,9433,75.464,f
125.6191744,857.6363636,9434,75.472,g
125.63249,857.7272727,9435,75.48,v
125.6458056,857.8181818,9436,75.488,b
125.6591212,857.9090909,9437,75.496,n
125.6724368,858,9438,75.504,m
125.6857523,858.0909091,9439,75.512,a
125.6990679,858.1818182,9440,75.52,b
125.7123835,858.2727273,9441,75.528,f
125.7256991,858.3636364,9442,75.536,q
125.7390146,858.4545455,9443,75.544,w
125.7523302,858.5454545,9444,75.552,e
125.7656458,858.6363636,9445,75.56,r
125.7789614,858.7272727,9446,75.568,t
125.792277,858.8181818,9447,75.576,y
125.8055925,858.9090909,9448,75.584,u
125.8189081,859,9449,75.592,i
125.8322237,859.0909091,9450,75.6,o
125.8455393,859.1818182,9451,75.608,p
125.8588549,859.2727273,9452,75.616,a
125.8721704,859.3636364,9453,75.624,s
125.885486,859.4545455,9454,75.632,d
125.8988016,859.5454545,9455,75.64,f
125.9121172,859.6363636,9456,75.648,g
125.9254328,859.7272727,9457,75.656,h
125.9387483,859.8181818,9458,75.664,j
125.9520639,859.9090909,9459,75.672,k
125.9653795,860,9460,75.68,l
125.9786951,860.0909091,9461,75.688,z
125.9920107,860.1818182,9462,75.696,x
126.0053262,860.2727273,9463,75.704,c
126.0186418,860.3636364,9464,75.712,v
126.0319574,860.4545455,9465,75.72,b
126.045273,860.5454545,9466,75.728,n
126.0585885,860.6363636,9467,75.736,m
126.0719041,860.7272727,9468,75.744,j
126.0852197,860.8181818,9469,75.752,k
126.0985353,860.9090909,9470,75.76,l
126.1118509,861,9471,75.768,z
126.1251664,861.0909091,9472,75.776,f
126.138482,861.1818182,9473,75.784,g
126.1517976,861.2727273,9474,75.792,v
126.1651132,861.3636364,9475,75.8,b
126.1784288,861.4545455,9476,75.808,n
126.1917443,861.5454545,9477,75.816,m
126.2050599,861.6363636,9478,75.824,a
126.2183755,861.7272727,9479,75.832,b
126.2316911,861.8181818,9480,75.84,f
126.2450067,861.9090909,9481,75.848,q
126.2583222,862,9482,75.856,w
126.2716378,862.0909091,9483,75.864,e
126.2849534,862.1818182,9484,75.872,r
126.298269,862.2727273,9485,75.88,t
126.3115846,862.3636364,9486,75.888,y
126.3249001,862.4545455,9487,75.896,u
126.3382157,862.5454545,9488,75.904,i
126.3515313,862.6363636,9489,75.912,o
126.3648469,862.7272727,9490,75.92,p
126.3781625,862.8181818,9491,75.928,a
126.391478,862.9090909,9492,75.936,s
126.4047936,863,9493,75.944,d
126.4181092,863.0909091,9494,75.952,f
126.4314248,863.1818182,9495,75.96,g
126.4447403,863.2727273,9496,75.968,h
126.4580559,863.3636364,9497,75.976,j
126.4713715,863.4545455,9498,75.984,k
126.4846871,863.5454545,9499,75.992,l
126.4980027,863.6363636,9500,76,z
126.5113182,863.7272727,9501,76.008,x
126.5246338,863.8181818,9502,76.016,c
